Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,YearBuilt,YearRemodAdd,Foundation,BsmtQual,BsmtCond,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,Functional,Fireplaces,GarageCars,PavedDrive,WoodDeckSF,MoSold,YrSold,SaleType,SaleCondition,SalePrice,MSSubclass_category,TotalBath,TotalPorchSF,TotalQual,BsmtTotalQual,BsmtQualFin_1and2,HasWoodDeckSF,HasTotalPorchSF
857,80,40,9.302919553269277,2,20,30,5,2,17,3,6,1978,1978,3,4,4,7,505,3,435,0,940,3,1,5,6.933423025730715,8,0,2,3,0.0,10,2008,7,5,11.898187865760873,20,2.0,3.5263605246161616,336,21.14346439957492,423.26901030694114,0,1
858,60,40,9.002701007197938,2,10,20,5,3,14,3,7,1994,1995,6,4,3,2,0,2,0,702,702,4,1,5,7.300472814267799,8,1,2,3,0.0,3,2009,7,5,12.066810578196666,30,2.5,3.58351893845611,306,11.001422475106686,0.0,0,1
859,20,40,9.249561085129464,2,10,20,5,3,15,3,5,1976,1976,3,4,3,2,0,2,0,1090,1090,3,1,5,7.222566018822171,8,1,2,3,0.0,6,2009,7,3,11.931635799828413,30,2.0,0.0,331,11.000916590284143,0.0,0,0
860,60,40,9.308283446306147,2,20,20,2,3,15,3,7,1968,1984,3,3,3,5,619,2,0,435,1054,3,1,5,7.8838232148921525,8,1,2,3,0.0,8,2006,7,5,12.429216196844383,30,3.5,5.659482215759621,379,11.52132701421801,223.79590389392717,0,1
861,50,40,8.941414628006845,2,10,20,2,3,19,3,2,1918,1998,2,3,3,2,0,2,0,912,912,4,1,5,7.262628600974241,8,1,1,3,0.0,6,2007,7,5,12.154516158615772,30,1.5,5.480638923341991,488,8.001095290251916,0.0,0,1
862,190,40,9.360913230455557,2,10,20,5,3,7,4,5,1965,1965,6,3,3,5,841,2,0,198,1039,5,1,5,6.946013991099227,8,0,2,3,0.0,4,2010,7,5,11.786762130599957,20,2.5,0.0,256,12.852884615384614,233.96651023623502,0,0
863,20,40,9.176990392294629,2,10,20,2,3,13,3,5,1984,1985,6,4,3,7,338,2,0,702,1040,3,1,5,7.00033446027523,8,0,2,3,0.0,5,2010,7,5,11.931635799828413,30,2.0,0.0,306,13.59846301633045,283.3507747547639,0,0
864,20,40,8.97853441008332,2,10,20,5,3,10,3,5,1959,1959,3,3,3,5,1148,2,0,0,1148,3,1,5,7.045776576879511,8,0,1,3,0.0,7,2009,7,5,11.794337924408413,30,2.0,0.0,281,13.995648389904265,248.2761892920664,0,0
865,20,50,9.064157861798101,2,10,20,5,3,21,3,5,2007,2008,6,5,3,2,0,2,0,1372,1372,5,1,5,7.22402480828583,8,0,2,3,0.0,5,2008,9,6,12.431533509799543,30,2.0,4.941642422609304,383,14.000728332119447,0.0,0,1
866,20,40,9.07680897935166,2,20,20,5,3,10,3,5,1970,1970,3,3,3,5,828,2,0,174,1002,3,1,5,6.90975328164481,8,0,2,3,0.0,8,2009,7,5,11.908340237224891,30,2.0,0.0,306,12.954137587238286,232.20883366189463,0,0
867,20,40,9.273878392780171,2,20,40,5,3,22,3,5,2006,2007,6,4,3,2,0,2,0,1638,1638,5,1,5,7.406103381237015,8,1,3,3,5.2574953720277815,11,2007,9,6,12.424806488355683,30,2.0,4.382026634673881,408,11.000610128126906,0.0,1,1
868,20,40,8.84937050375457,2,10,20,2,3,7,3,5,1961,1961,3,3,3,6,932,2,0,108,1040,3,1,5,7.02108396428914,8,0,2,3,5.123963979403259,5,2007,7,5,11.76756768334381,30,2.5,0.0,243,14.268011527377523,285.0768539110599,1,0
869,60,40,9.599811590329997,2,30,20,2,3,14,3,7,1948,1950,5,3,3,2,0,2,0,0,0,4,1,5,7.749322464660356,8,1,2,2,4.787491742782046,5,2006,7,5,12.037653993905211,30,2.0,4.969813299576001,306,9.0,0.0,1,1
870,60,40,9.204121072162266,2,10,20,5,3,13,3,7,1993,1994,6,4,3,7,750,2,0,300,1050,5,1,5,7.575071699507561,8,1,2,3,5.049856007249537,6,2010,7,5,12.371587084007746,30,3.5,4.499809670330265,383,16.709800190294956,322.47888689561125,1,1
871,20,40,8.794824928014517,2,10,20,5,3,10,3,5,1962,1962,3,3,3,2,0,2,0,894,894,4,0,5,6.795705775173514,8,0,1,3,0.0,8,2009,7,5,11.603679828238693,30,1.0,0.0,281,8.001117318435755,0.0,0,0
872,60,40,9.07680897935166,2,10,20,5,3,17,3,7,1998,1998,6,4,3,7,505,2,0,299,804,5,1,5,7.427738840532894,8,0,2,3,0.0,6,2010,7,5,12.20856952572876,30,2.5,4.343805421853684,319,16.019875776397516,291.6254235213588,0,1
873,20,40,9.092907275084087,2,10,20,2,3,10,3,5,1953,1996,4,3,3,2,0,2,0,105,105,4,1,5,6.813444599510896,8,0,2,3,5.278114659230517,10,2008,7,5,11.661345470088502,30,1.0,5.0106352940962555,383,8.00943396226415,0.0,1,1
874,40,40,9.404590499635411,2,10,20,5,3,10,3,5,1949,1950,3,3,3,4,375,2,0,457,832,4,1,5,7.145196134997171,8,1,1,3,0.0,9,2009,7,5,11.79810440720389,20,1.0,3.332204510175204,370,10.252100840336134,159.50674589409726,0,1
875,50,20,8.651724084373843,2,10,20,5,3,4,3,2,1941,1950,3,3,3,2,0,2,0,676,676,5,1,5,7.030857476116121,8,0,1,3,3.258096538021482,8,2009,7,2,11.104957226643945,30,1.5,0.0,306,8.001477104874446,0.0,1,0
876,60,50,9.104979856318357,2,10,20,5,3,21,3,7,2007,2007,6,4,3,7,64,2,0,1120,1184,5,1,5,7.867105500316739,8,1,2,3,5.337538079701318,8,2007,9,6,12.623061104072981,30,2.5,5.8971538676367405,421,11.432911392405064,206.80952444271384,1,1
877,20,40,10.138006161871843,2,10,40,5,2,12,3,5,1963,1963,6,3,3,6,633,2,0,431,1064,4,1,5,6.946975992135418,8,0,2,3,0.0,1,2007,7,5,11.792449349720545,30,2.0,0.0,256,12.16150234741784,269.85295027410035,0,0
878,60,40,9.086363192156472,2,10,20,5,3,25,3,7,2004,2005,6,5,3,7,1170,2,0,292,1462,5,1,5,7.707062655370473,8,1,3,3,5.214935757608986,6,2009,7,5,12.765688433465597,30,3.5,0.0,446,20.398496240601503,360.4714192590982,1,0
879,85,40,9.374328222081633,2,20,20,5,3,7,3,4,1961,1995,3,3,3,6,899,2,0,210,1109,3,1,5,7.051855622955894,6,0,2,3,5.2574953720277815,6,2010,7,5,11.904967552746252,10,2.0,0.0,344,13.67027027027027,286.19505814689614,1,0
880,20,40,8.85366542803745,2,20,20,1,3,17,3,5,1978,2005,3,3,3,6,646,2,0,218,864,5,1,5,6.761572768804055,8,0,1,3,0.0,7,2009,7,5,11.824079893607152,30,2.0,0.0,447,13.228901734104046,262.6243635894147,0,0
881,20,40,8.857088135314953,2,10,20,5,3,5,3,5,2005,2006,6,5,4,6,980,2,0,110,1090,4,1,5,6.993932975223189,8,0,2,3,0.0,6,2007,7,5,11.964001084330445,30,2.5,3.8918202981106265,281,25.288725939505042,289.10718582720517,0,1
882,50,40,9.52937575208596,2,20,20,1,3,22,3,2,1990,1991,3,4,3,3,902,2,0,254,1156,5,1,5,7.448333860897476,8,1,2,3,5.123963979403259,4,2007,7,5,12.141534124392603,30,2.5,3.58351893845611,435,14.119273984442524,144.01424239806647,1,1
883,60,40,9.173261363734762,2,20,20,2,3,14,3,7,1992,1993,6,4,3,2,0,2,0,808,808,4,1,5,7.373374309910049,8,1,2,3,5.834810737062605,12,2009,7,5,12.089538829274222,30,2.5,3.6888794541139363,306,11.00123609394314,0.0,1,1
884,75,40,8.73294952429643,2,10,10,5,3,9,3,8,1912,1950,6,3,2,2,0,2,0,795,795,3,0,5,7.709756864454165,8,0,1,3,0.0,3,2006,7,5,11.682668239557323,20,2.0,5.236441962829949,295,5.001256281407035,0.0,0,1
885,20,40,8.874867635688053,2,10,20,5,3,10,3,5,1967,1967,3,3,3,5,432,2,0,460,892,3,1,5,6.79346613258001,8,0,1,3,0.0,7,2009,7,5,11.512925464970229,30,1.0,0.0,281,10.903695408734603,206.240765513532,0,0
886,120,50,8.540714386457584,2,20,20,1,3,21,1,5,1999,2000,6,5,3,7,1238,2,0,460,1698,5,1,5,7.443663683115591,8,1,2,3,4.574710978503383,1,2008,8,2,12.703509032177148,20,3.0,4.174387269895637,433,19.82989994114185,370.8069557068563,1,1
887,90,40,9.035153304082828,2,10,20,2,3,10,5,5,1959,2005,3,3,3,3,528,2,0,1098,1626,5,1,5,7.445417556701687,8,0,2,3,5.605802066295998,6,2006,7,3,11.884489021402711,10,2.0,3.9889840465642745,281,9.298709280885065,139.11234220447955,1,1
888,50,40,9.709052927858371,2,20,20,5,3,5,3,2,1955,1955,6,3,3,2,0,2,0,816,816,3,1,5,7.239214973779806,8,0,1,3,4.795790545596741,4,2008,7,5,11.816726919301892,30,1.5,5.579729825986222,370,8.001223990208079,0.0,1,1
889,20,40,9.671870704017296,2,20,20,5,2,10,3,5,1970,1970,6,3,4,6,351,4,823,1043,2217,5,1,5,7.7039102096163115,8,1,2,3,4.394449154672439,10,2007,7,5,12.498742259492994,30,3.0,6.066108090103747,500,13.963480613165013,477.966772814807,1,1
890,20,40,9.405907155520158,2,10,20,5,3,10,3,5,1953,1953,3,3,3,5,1024,2,0,481,1505,5,1,5,7.316548177182976,8,1,2,3,0.0,2,2009,7,5,11.915051671812877,30,2.0,5.087596335232384,276,12.080345285524569,253.63096866261185,0,1
891,50,40,8.99516499031115,2,10,20,2,3,10,3,2,1949,2006,3,3,3,2,0,2,0,672,672,5,1,5,6.828712071641684,8,1,2,3,0.0,7,2007,7,5,11.719126295554126,30,1.0,0.0,370,8.00148588410104,0.0,0,0
892,60,40,9.322239464473592,2,10,20,5,3,7,3,7,1978,1978,3,3,3,3,226,4,500,192,918,4,1,5,7.428333194190806,8,1,2,3,5.493061443340548,7,2009,7,5,12.058152515453552,30,2.5,0.0,306,11.705114254624592,280.7186870569985,1,0
893,20,40,9.037652264150466,2,10,20,5,3,7,3,5,1963,2003,3,3,3,7,663,2,0,396,1059,3,1,5,6.97354301952014,8,0,1,3,5.2574953720277815,2,2006,7,5,11.947949375319936,30,1.5,0.0,396,13.004716981132075,316.8703343952492,1,0
894,20,40,9.494315582496638,2,10,20,5,3,7,3,5,1954,1954,6,4,3,5,1064,2,0,319,1383,3,1,5,7.232010331664759,8,1,1,3,6.236369590203704,6,2008,7,5,12.013700752882718,30,2.0,4.7535901911063645,281,15.613439306358382,252.08715209769323,1,1
895,90,40,8.85623355614316,2,10,10,5,3,13,5,5,1979,1979,5,3,3,2,0,2,0,0,0,3,1,5,7.336285660021297,8,0,2,3,0.0,6,2009,7,4,11.685684782260491,10,2.0,0.0,281,9.0,0.0,0,0
896,60,40,8.861633597686627,2,10,20,5,3,10,3,7,1963,1963,3,3,3,5,400,2,0,380,780,3,1,5,7.493317248862145,8,1,2,3,0.0,10,2008,7,5,11.84939770159144,30,2.5,3.912023005428146,306,11.07426376440461,199.61615265907875,0,1
897,30,20,9.078521797355334,2,10,20,5,3,2,3,5,1936,1950,2,3,3,6,285,2,0,666,951,5,0,5,6.85751406254539,8,0,1,3,0.0,4,2006,7,2,11.575900264131617,10,1.0,3.332204510175204,276,10.096638655462185,232.75192602453203,0,1
898,90,40,8.85623355614316,2,10,20,5,3,13,5,7,1979,1979,5,3,3,2,0,2,0,0,0,3,1,5,7.7142311448490855,8,0,2,3,5.0369526024136295,6,2009,7,4,11.870271183889114,10,2.0,0.0,281,9.0,0.0,1,0
899,20,40,9.466454374960302,2,20,20,5,3,25,3,5,2009,2010,6,5,3,7,2188,2,0,142,2330,5,1,5,7.768110378525988,8,2,3,3,0.0,3,2010,9,6,13.323926946863102,30,3.5,4.204692619390966,485,21.509652509652508,417.4657928948446,0,1
900,20,40,8.852664927703866,2,10,20,5,3,7,3,5,1961,1994,3,3,3,5,465,2,0,447,912,3,1,5,7.119635638017636,8,1,1,3,0.0,6,2006,7,5,11.813030057420567,30,1.0,0.0,331,11.05695509309967,209.41645334590217,0,0
901,20,40,8.901094121608562,2,20,20,5,3,10,3,5,1971,1971,3,3,3,6,322,2,0,536,858,3,1,5,6.754604099487962,8,0,1,3,0.0,6,2007,7,5,11.608235644774552,30,1.0,0.0,276,10.625145518044238,234.1949040435465,0,0
902,20,40,9.072456664612796,2,20,20,5,3,10,3,5,1957,2000,3,3,3,5,860,2,0,132,992,3,1,5,7.174724309836376,8,0,1,3,0.0,5,2009,7,5,11.938193200374572,30,2.0,0.0,370,13.197381671701912,233.17894988609802,0,0
903,60,40,8.971448463693834,2,10,20,5,3,14,3,7,2003,2003,6,4,3,2,0,2,0,783,783,5,1,5,7.319202458767849,8,1,2,3,0.0,7,2006,7,5,12.100712129872347,30,2.5,4.31748811353631,383,11.001275510204081,0.0,0,1
904,20,40,9.606361021256347,2,20,40,1,3,14,3,5,2006,2006,6,4,3,2,0,2,0,1670,1670,5,1,5,7.4205789054108005,8,1,3,3,4.969813299576001,8,2006,9,6,12.388394202324129,30,2.0,4.0943445622221,383,11.000598444045481,0.0,1,1
905,20,40,8.727940222393896,2,20,20,5,3,7,3,5,1967,1967,3,3,3,7,599,2,0,277,876,3,1,5,6.804614520062624,8,0,1,3,0.0,8,2007,7,5,11.740061037553975,30,1.0,0.0,306,13.465222348916761,303.44186976799637,0,0
906,20,40,9.20230820027892,2,10,20,5,3,10,3,5,1954,1954,3,3,3,4,354,3,290,412,1056,3,1,5,6.968850378341948,8,0,1,3,0.0,2,2010,7,5,11.759785542901755,30,2.0,5.099866427824199,281,10.77294228949858,282.06797043182223,0,1
907,20,40,9.510519035757246,2,20,20,2,3,21,3,5,2006,2006,6,4,3,7,63,2,0,1560,1623,5,1,5,7.400009517162692,8,1,3,3,0.0,6,2007,7,5,12.449018824140563,30,3.0,4.0943445622221,408,11.310960591133004,215.2160970061898,0,1
908,50,40,9.350102314351341,2,20,20,5,3,19,3,2,1936,1987,3,4,3,4,223,2,0,794,1017,4,1,5,7.6290038896529575,8,1,1,3,0.0,6,2006,7,5,12.429216196844383,30,1.5,5.7745515455444085,453,12.096267190569744,149.91547962075634,0,1
909,20,40,9.092119740588751,2,20,30,5,2,12,3,5,1983,1983,3,4,3,5,301,6,324,239,864,3,1,5,6.804614520062624,8,0,2,3,5.099866427824199,6,2006,7,5,11.782952602183288,30,2.0,0.0,281,15.710982658959537,427.77703777877196,1,0
910,60,40,9.44057869576626,2,30,20,5,3,14,3,7,2005,2005,6,4,3,2,0,2,0,742,742,5,1,5,7.302496423727326,8,1,2,3,3.58351893845611,6,2009,7,5,12.066810578196666,30,2.5,3.1780538303479458,358,11.001345895020188,0.0,1,1
911,90,40,9.358760377094455,2,10,20,2,3,10,5,7,1960,1960,3,3,3,4,443,2,0,662,1105,3,1,4,7.729295674310482,8,0,2,3,0.0,1,2010,7,5,11.946654038351252,10,2.0,0.0,281,10.00361663652803,170.8904721394828,0,0
912,20,40,9.136263168579868,2,20,20,1,2,17,3,5,1977,1989,3,4,4,6,196,2,0,1072,1268,3,1,5,7.145196134997171,8,0,1,3,5.153291594497779,10,2009,7,5,11.874090314181814,30,1.5,0.0,344,16.08195429472025,226.5221507119944,1,0
913,30,20,8.719317375506371,2,10,20,5,3,6,3,5,1925,1950,2,3,3,4,489,2,0,279,768,3,0,5,6.922643891475888,7,0,1,3,0.0,7,2006,7,2,11.385092093460344,10,1.0,5.44673737166631,331,11.18075422626788,164.64954930354693,0,1
914,90,30,8.743531633626967,2,10,40,5,3,19,5,7,1949,1950,3,3,3,5,284,2,0,717,1001,3,0,4,7.601901959875166,8,0,3,3,0.0,8,2007,7,5,11.884489021402711,10,2.0,0.0,306,9.701596806387226,195.28652831411546,0,0
915,160,50,8.006367567650246,2,10,20,5,3,21,1,7,2009,2009,6,4,3,7,294,2,0,318,612,5,1,5,7.1098794630722715,8,0,2,3,0.0,6,2009,9,6,12.065274916913605,20,2.5,5.455321115357702,358,14.838499184339314,255.5075825306539,0,1
916,160,20,7.601402334583733,2,10,20,5,3,1,2,7,1970,1970,3,3,3,2,0,2,0,546,546,2,1,5,6.9957661563048505,8,0,1,3,0.0,1,2007,7,5,11.225243392518447,20,1.5,0.0,256,8.0018281535649,0.0,0,0
917,20,10,9.104979856318357,2,10,20,5,3,2,3,5,1949,1950,3,3,3,5,50,2,0,430,480,3,0,4,6.173786103901937,8,0,1,3,0.0,10,2006,7,2,10.47194980911048,30,1.0,0.0,186,8.625779625779627,121.41216618452518,0,0
918,20,40,9.749170192151771,2,10,20,5,3,5,3,5,1956,1956,3,3,3,6,1059,2,0,75,1134,5,1,4,7.113956109566034,8,0,1,3,0.0,4,2009,7,5,11.813030057420567,30,1.0,0.0,276,14.53215859030837,294.01029876767217,0,0
919,60,40,9.482274087459825,2,20,20,2,3,13,3,7,1991,1991,6,5,3,5,48,7,634,422,1104,5,1,5,7.6624678152002375,8,1,3,3,4.276666119016055,11,2007,7,5,12.380025952653611,30,3.5,6.030685260261263,383,18.85158371040724,452.9325970833397,1,1
920,20,40,9.308283446306147,2,20,20,2,3,10,3,5,1958,2002,3,4,3,6,528,5,411,245,1184,5,1,5,7.254177846456518,7,1,2,3,0.0,5,2008,7,5,12.081076155355488,30,2.0,5.484796933490655,474,16.20084388185654,479.36635570017444,0,1
921,60,40,9.043340831280013,2,20,20,5,3,13,3,7,1994,1994,6,4,4,7,814,2,0,114,928,5,1,5,7.450660796211539,8,0,2,3,5.703782474656201,7,2007,7,5,12.211060187041213,30,3.0,4.465908118654584,410,22.01076426264801,320.672215238287,1,1
923,20,40,9.233763886919771,2,10,20,5,3,14,3,5,2005,2006,6,4,3,7,28,2,0,1288,1316,5,1,5,7.182352111885263,8,1,2,3,4.605170185988092,10,2006,9,6,12.043494890772815,30,2.0,3.1354942159291497,358,11.170842824601367,169.31363455725037,1,1
924,120,40,8.988695696785708,2,10,20,5,3,13,1,5,1993,1994,6,4,3,3,165,7,841,598,1604,5,1,5,7.388327859577107,8,1,2,3,0.0,7,2008,7,5,12.170445467887022,20,3.0,4.23410650459726,358,15.603738317757008,461.20473295847245,0,1
925,20,40,9.234056898593499,2,10,20,5,3,15,3,5,1980,1980,3,4,3,5,625,3,1061,0,1686,3,1,5,7.430114138561801,8,1,2,3,5.950642552587727,5,2006,7,5,12.24288661865289,30,3.0,4.875197323201151,375,15.739181979845881,394.574108816742,1,1
926,20,40,9.655731072956666,2,20,20,2,3,15,3,5,1977,1977,6,4,3,6,767,3,93,266,1126,3,1,5,7.026426808699636,8,0,2,3,5.19295685089021,3,2008,7,2,12.072541252905651,30,2.5,0.0,332,16.09494232475599,375.9094842148842,1,0
927,60,40,9.392578591964389,2,10,20,5,3,25,3,7,2003,2004,6,4,3,2,0,2,0,1181,1181,5,1,5,7.772331575169614,8,1,3,3,4.6443908991413725,5,2007,7,5,12.560244459250788,30,2.5,4.605170185988092,421,11.000846023688663,0.0,1,1
928,60,40,9.20029003612268,2,10,20,5,3,15,3,7,1968,1968,3,3,3,5,552,2,0,280,832,4,1,5,7.589841512182657,8,1,2,3,0.0,4,2008,7,5,12.078239274020289,30,2.5,3.7612001156935624,331,11.977190876350539,212.3549751128263,0,1
929,20,40,9.37906997525067,2,10,20,5,3,17,3,5,2001,2001,6,4,3,2,0,2,0,1753,1753,5,1,5,7.488852955733459,8,1,2,3,5.308267697401205,6,2009,7,5,12.373703486914124,30,2.0,5.017279836814924,421,11.000570125427593,0.0,1,1
930,60,40,9.473166068429098,2,20,20,2,3,14,3,7,1997,1997,6,4,3,2,0,2,0,964,964,4,1,5,7.71244383427499,8,1,2,3,0.0,11,2006,7,5,12.310432660854417,30,2.5,0.0,344,11.001036269430053,0.0,0,0
931,20,40,9.09661160664784,2,20,40,5,3,22,3,5,2007,2007,6,4,3,7,16,2,0,1450,1466,5,1,5,7.290292882446597,8,0,3,3,4.605170185988092,7,2009,7,5,12.211060187041213,30,2.0,2.8903717578961645,408,11.087934560327199,144.59820922828405,1,1
932,20,40,9.116029692504942,2,10,20,5,3,10,3,5,1965,1965,3,3,3,5,338,4,466,121,925,5,1,5,6.829793737512425,8,0,1,3,0.0,7,2009,7,5,11.67419361256635,30,1.5,0.0,306,12.707343412526997,366.92257877820475,0,0
933,20,40,9.364776725280601,2,20,20,2,3,21,3,5,2006,2006,6,5,4,2,0,2,0,1905,1905,5,1,5,7.552237287560802,8,1,3,3,0.0,3,2007,7,5,12.676076274775909,30,2.0,5.25227342804663,485,19.000524658971667,0.0,0,1
934,20,40,9.046290859969677,2,10,20,3,3,17,3,5,2004,2004,6,4,3,7,20,2,0,1480,1500,5,1,5,7.313220387090301,8,0,2,3,5.2574953720277815,8,2009,7,5,12.154779351142624,30,2.0,3.58351893845611,383,11.107261825449699,155.87104796114565,1,1
935,20,40,10.22738100695048,2,30,40,5,2,10,3,5,1960,2007,3,4,3,7,425,2,0,160,585,5,1,5,7.634820677745543,8,1,2,3,0.0,11,2008,7,5,12.396693005138824,30,3.0,0.0,414,16.803754266211605,270.10814670260606,0,0
936,30,40,8.669914278433902,2,20,20,5,3,6,3,5,1926,1953,6,2,3,2,0,2,0,600,600,4,1,5,6.616065185132817,8,0,2,3,0.0,6,2006,7,5,11.288531131754366,10,1.0,3.4657359027997265,295,5.001663893510815,0.0,0,1
937,20,40,9.218606116393214,2,10,20,5,3,13,3,5,2003,2003,6,4,3,7,833,2,0,343,1176,5,1,5,7.090076835776092,8,0,2,3,0.0,8,2009,7,5,12.127570417375216,30,3.0,3.713572066704308,383,16.66270178419711,332.9153846838211,0,1
938,60,40,9.177300517897983,2,10,20,5,3,21,3,7,2005,2005,6,4,3,7,341,2,0,772,1113,5,1,5,7.58629630715272,8,1,2,3,0.0,2,2009,7,5,12.441144767709657,30,2.5,3.871201010907891,383,13.449730700179533,286.54747911441655,0,1
939,60,40,9.077951183930438,2,10,20,5,3,17,3,7,2006,2006,6,4,4,7,464,2,0,927,1391,5,1,5,7.581719640125308,8,0,3,3,0.0,8,2006,9,6,12.38755635142507,30,2.5,4.499809670330265,383,17.667385057471265,311.2138284989937,0,1
940,70,40,10.089552095608918,2,10,20,5,3,18,3,7,1940,1950,3,3,3,2,0,2,0,1032,1032,5,1,5,7.784473235736469,8,2,1,3,4.02535169073515,6,2010,3,5,12.406561506279576,20,2.0,5.762051382780177,440,8.000968054211036,0.0,1,1
941,90,40,9.444621667700849,2,20,20,5,3,12,5,5,1976,1976,3,3,3,4,936,3,396,396,1728,3,1,5,7.454719949364001,8,0,2,3,3.6888794541139363,7,2006,7,5,11.924372644755941,10,2.0,0.0,306,11.623481781376519,337.89307852382746,1,0
942,60,40,9.077380244719953,2,20,20,3,3,14,3,7,1999,1999,6,4,3,6,772,2,0,220,992,5,1,5,7.630461261783627,8,1,2,3,0.0,6,2009,7,5,12.273731294003989,30,3.5,5.123963979403259,383,16.44310171198389,275.3507073302663,0,1
943,90,40,8.95040315983296,2,20,20,5,3,5,5,5,1977,1977,6,4,3,7,1440,2,0,0,1440,3,1,5,7.272398392570047,8,0,0,1,5.771441123130016,8,2007,1,2,11.918390573078392,10,4.0,0.0,216,18.995142262317835,370.28513136988147,1,0
944,90,40,10.126631103850338,2,10,30,5,3,12,5,5,1967,1967,3,3,3,2,0,2,0,1632,1632,3,1,5,7.397561535524052,8,0,2,2,0.0,6,2007,7,5,11.870599909242044,10,2.0,0.0,256,8.000612369871403,0.0,0,0
945,20,40,9.573245865665552,2,20,20,1,3,22,3,6,1958,1958,3,3,3,7,111,4,354,354,819,4,1,4,7.203405521083095,8,1,2,3,0.0,1,2009,3,2,11.831379196088763,30,1.5,5.860786223465865,349,11.242682926829268,379.1962161825299,0,1
946,50,20,9.084777149000837,2,10,20,2,3,4,3,2,1890,1996,2,3,3,3,1088,2,0,0,1088,3,1,5,7.533158807455563,8,0,2,3,3.871201010907891,9,2009,7,5,11.73526869611367,30,1.0,5.497168225293202,306,11.997245179063361,146.70678152870727,1,1
947,80,40,9.007367027451355,2,10,20,5,3,10,3,6,1959,1959,3,3,3,6,748,5,294,102,1144,3,1,5,7.042286171939743,8,1,1,3,4.454347296253507,3,2006,7,5,11.870599909242044,20,2.0,0.0,345,14.114410480349344,479.972406983518,1,0
948,20,40,9.584383610076006,2,10,20,5,3,22,3,5,2002,2003,6,4,3,7,1300,2,0,316,1616,5,1,5,7.395721608602045,8,1,3,3,0.0,11,2007,7,5,12.506177237980511,30,3.0,5.529429087511423,408,17.432282003710576,370.866125866001,0,1
949,60,40,9.547241088215463,2,20,20,5,3,17,3,7,2002,2002,6,4,3,2,0,2,0,936,936,5,1,5,7.4821189235521155,8,1,2,3,4.969813299576001,2,2006,7,5,12.167851432709975,30,2.5,4.564348191467836,383,11.001067235859125,0.0,1,1
950,20,40,9.144200569471638,2,10,20,5,3,15,3,5,1972,2006,3,3,3,6,982,2,0,179,1161,3,1,5,7.2305631534092925,8,1,2,3,0.0,3,2010,7,5,12.193493863323313,30,2.5,0.0,379,13.916523235800344,291.79929537958805,0,0
951,20,40,8.881836305004146,2,10,20,5,3,10,3,5,1950,2002,3,3,3,6,398,5,149,317,864,4,1,5,6.761572768804055,8,0,2,3,5.267858159063328,7,2007,7,5,11.76756768334381,30,2.0,0.0,369,12.255491329479769,412.438212298561,1,0
952,20,30,8.961879012677683,2,10,20,2,3,13,3,5,1965,1965,3,3,3,5,641,2,0,187,828,4,1,5,6.872128101338986,8,0,1,3,6.042632833682381,7,2006,7,2,11.694413341015606,30,2.0,0.0,281,12.64053075995175,217.21728306554584,1,0
953,85,40,8.881836305004146,2,10,20,5,3,17,3,4,1972,2003,3,4,3,7,660,2,0,108,768,4,1,5,6.643789733147672,8,0,1,3,5.2574953720277815,4,2009,7,5,11.804848531679264,10,1.5,0.0,395,17.86736020806242,302.0610949957373,1,0
954,60,40,9.312445594913337,2,20,20,5,2,12,3,7,1969,1969,3,3,3,6,562,3,193,29,784,5,1,5,7.584773077612199,6,1,2,3,5.720311776607412,9,2008,7,5,12.05524975579559,30,3.0,5.241747015059643,256,13.996178343949046,358.63546246008946,1,1
955,90,40,9.148464968258095,2,20,20,1,3,5,5,4,1975,1975,3,4,4,7,945,2,0,0,945,3,1,5,6.887552571664617,8,0,0,3,0.0,10,2006,7,1,11.755871643580617,10,3.0,0.0,306,22.99260042283298,328.67259757588675,0,0
956,90,30,8.872907674259846,2,20,40,5,3,19,5,7,1946,1950,3,4,3,4,484,2,0,495,979,3,0,2,7.579678823090456,8,0,2,3,0.0,8,2007,7,5,11.884489021402711,10,2.0,0.0,336,13.470408163265306,170.3746023893334,0,0
957,160,20,7.170119543449628,2,10,20,5,3,8,1,7,1980,1980,3,4,3,6,285,2,0,276,561,3,1,5,7.113956109566034,8,1,2,3,5.0106352940962555,5,2009,7,5,11.728036844587175,20,1.5,0.0,336,14.551601423487543,214.86553567913677,1,0
958,20,40,8.911934336161426,2,10,20,5,3,7,3,5,1962,1962,3,3,3,4,417,2,0,640,1057,3,1,5,6.963189985870238,8,0,2,3,0.0,4,2007,7,5,11.790557201568507,30,1.0,0.0,281,9.97164461247637,168.12764472933895,0,0
959,20,40,9.041921720351219,2,10,20,5,3,17,3,5,2003,2003,6,4,3,7,699,2,0,638,1337,5,1,5,7.198183577101943,8,0,2,3,0.0,10,2007,7,5,12.128111104060462,30,3.0,3.6635616461296463,383,15.180119581464874,330.1254381894134,0,1
960,160,50,7.85243908535751,2,10,20,3,3,21,2,7,1999,1999,6,4,3,6,604,2,0,92,696,5,1,5,7.255591274253665,8,0,2,3,0.0,5,2010,7,5,11.951180395901384,20,3.5,3.784189633918261,383,17.067431850789095,251.60193732974668,0,1
